26.28	85
26.3	91.666667
26.32	118.333333
26.34	151.666667
26.36	113.333333
26.38	155
26.4	176.666667
26.42	206.666667
26.44	251.666667
26.46	268.333333
26.48	365
26.5	403.333333
26.52	460
26.54	506.666667
26.56	760
26.58	836.666667
26.6	996.666667
26.62	1135
26.64	1403.333333
26.66	1493.333333
26.68	1796.666667
26.7	1945
26.72	2151.666667
26.74	2135
26.76	2258.333333
26.78	2303.333333
26.8	2161.666667
26.82	1960
26.84	1865
26.86	1758.333333
26.88	1478.333333
26.9	1390
26.92	1176.666667
26.94	1113.333333
26.96	865
26.98	745
27	548.333333
27.02	443.333333
27.04	351.666667
27.06	280
27.08	205
27.1	138.333333
27.12	126.666667
27.14	125
27.16	68.333333
27.18	65
27.2	88.333333
27.22	71.666667
27.24	58.333333
27.26	71.666667
27.28	86.666667
27.3	95
27.32	58.333333
27.34	83.333333
27.36	61.666667
27.38	68.333333
27.4	80
27.42	75
27.44	55
27.46	66.666667
27.48	43.333333
27.5	56.666667
27.52	65
27.54	55
27.56	53.333333
27.58	50
27.6	60
27.62	65
27.64	81.666667
27.66	53.333333
27.68	51.666667
27.7	56.666667
27.72	45
27.74	53.333333
27.76	68.333333
27.78	58.333333
27.8	51.666667
27.82	65
27.84	61.666667
27.86	71.666667
27.88	50
27.9	61.666667
27.92	61.666667
27.94	71.666667
27.96	43.333333
27.98	75
28	46.666667
28.02	58.333333
28.04	61.666667
28.06	51.666667
28.08	63.333333
28.1	70
28.12	63.333333
28.14	55
28.16	60
28.18	65
28.2	58.333333
28.22	46.666667
28.24	41.666667
28.26	46.666667
28.28	51.666667
28.3	53.333333
28.32	68.333333
28.34	60
28.36	65
28.38	61.666667
28.4	53.333333
28.42	73.333333
28.44	60
28.46	70
28.48	88.333333
28.5	60
28.52	61.666667
28.54	63.333333
28.56	76.666667
28.58	83.333333
28.6	70
28.62	95
28.64	71.666667
28.66	88.333333
28.68	56.666667
28.7	75
28.72	83.333333
28.74	61.666667
28.76	71.666667
28.78	66.666667
28.8	68.333333
28.82	65
28.84	75
28.86	71.666667
28.88	70
28.9	53.333333
28.92	46.666667
28.94	60
28.96	73.333333
28.98	61.666667
29	46.666667
29.02	51.666667
29.04	63.333333
29.06	50
29.08	80
29.1	68.333333
29.12	51.666667
29.14	63.333333
29.16	65
29.18	53.333333
29.2	63.333333
29.22	61.666667
29.24	88.333333
29.26	93.333333
29.28	76.666667
29.3	66.666667
29.32	71.666667
29.34	78.333333
29.36	71.666667
29.38	83.333333
29.4	91.666667
29.42	73.333333
29.44	90
29.46	111.666667
29.48	115
29.5	105
29.52	146.666667
29.54	133.333333
29.56	181.666667
29.58	203.333333
29.6	245
29.62	271.666667
29.64	320
29.66	385
29.68	441.666667
29.7	580
29.72	723.333333
29.74	926.666667
29.76	1086.666667
